"filename", "language", "Python", "Properties", "Batch", "PowerShell", "HTML", "JavaScript", "XML", "CSS", "Markdown", "C", "comment", "blank", "total"
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\ru\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\ru\formats.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 31
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\sk\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\sk\formats.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 31
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\sl\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\sl\formats.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 45
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\sq\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\sq\formats.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 2, 22
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\sr\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\sr\formats.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 45
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\sr_Latn\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\sr_Latn\formats.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 45
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\sv\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\sv\formats.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 36
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\ta\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\ta\formats.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 22
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\te\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\te\formats.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 22
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\tg\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\tg\formats.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 33
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\th\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\th\formats.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 34
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\tk\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\tk\formats.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 33
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\tr\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\tr\formats.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 31
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\uk\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\uk\formats.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 36
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\uz\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\uz\formats.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 31
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\vi\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\vi\formats.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 22
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\zh_Hans\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\zh_Hans\formats.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 43
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\zh_Hant\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\locale\zh_Hant\formats.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 43
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\urls\__init__.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\urls\i18n.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 40
"c:\Users\take\Desktop\venv\Lib\site-packages\django\conf\urls\static.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 31
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\__init__.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 51
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\actions.py", "Python", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 97
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\apps.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 28
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\checks.py", "Python", 1214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 116, 1351
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\decorators.py", "Python", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 112
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\exceptions.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\filters.py", "Python", 466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 71, 551
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\forms.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 32
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\helpers.py", "Python", 478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 67, 556
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\migrations\0001_initial.py", "Python", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 76
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\migrations\0002_logentry_remove_auto_add.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 22
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\migrations\0003_logentry_add_action_flag_choices.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 20
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\models.py", "Python", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23, 191
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\options.py", "Python", 2080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 272, 2502
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\sites.py", "Python", 469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 99, 607
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\css\autocomplete.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 227, 0, 0, 0, 49, 276
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\css\base.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 910, 0, 0, 24, 212, 1146
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\css\changelists.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 260, 0, 0, 8, 61, 329
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\css\dark_mode.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 6, 28, 138
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\css\dashboard.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 2, 7, 30
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\css\forms.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 418, 0, 0, 11, 106, 535
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\css\login.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 1, 12, 62
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\css\nav_sidebar.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 25, 145
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\css\responsive.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 750, 0, 0, 28, 222, 1000
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\css\responsive_rtl.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 2, 16, 85
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\css\rtl.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 227, 0, 0, 8, 64, 299
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\css\vendor\select2\LICENSE-SELECT2.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 5, 22
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\css\vendor\select2\select2.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 425, 0, 0, 0, 57, 482
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\css\vendor\select2\select2.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\css\widgets.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 493, 0, 0, 9, 103, 605
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\calendar-icons.svg", "XML", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 1, 15
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\gis\move_vertex_off.svg", "XML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\gis\move_vertex_on.svg", "XML", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\icon-addlink.svg", "XML", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\icon-alert.svg", "XML", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\icon-calendar.svg", "XML", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\icon-changelink.svg", "XML", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\icon-clock.svg", "XML", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\icon-deletelink.svg", "XML", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\icon-no.svg", "XML", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\icon-unknown-alt.svg", "XML", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\icon-unknown.svg", "XML", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\icon-viewlink.svg", "XML", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\icon-yes.svg", "XML", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\inline-delete.svg", "XML", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\search.svg", "XML", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\selector-icons.svg", "XML", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 1, 35
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\sorting-icons.svg", "XML", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 1, 20
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\tooltag-add.svg", "XML", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\img\tooltag-arrowright.svg", "XML", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\SelectBox.js", "JavaScript", 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 5, 1, 117
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\SelectFilter2.js", "JavaScript", 0, 0, 0, 0, 0, 234, 0, 0, 0, 0, 26, 24, 284
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\actions.js", "JavaScript", 0, 0, 0, 0, 0, 174, 0, 0, 0, 0, 7, 21, 202
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\admin\DateTimeShortcuts.js", "JavaScript", 0, 0, 0, 0, 0, 317, 0, 0, 0, 0, 65, 27, 409
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\admin\RelatedObjectLookups.js", "JavaScript", 0, 0, 0, 0, 0, 203, 0, 0, 0, 0, 13, 23, 239
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\autocomplete.js", "JavaScript", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 2, 4, 34
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\calendar.js", "JavaScript", 0, 0, 0, 0, 0, 178, 0, 0, 0, 0, 28, 16, 222
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\cancel.js", "JavaScript", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 3, 3, 30
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\change_form.js", "JavaScript", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 2, 1, 17
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\collapse.js", "JavaScript", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 6, 1, 44
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\core.js", "JavaScript", 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 19, 16, 171
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\filters.js", "JavaScript", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 6, 5, 31
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\inlines.js", "JavaScript", 0, 0, 0, 0, 0, 272, 0, 0, 0, 0, 61, 27, 360
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\jquery.init.js", "JavaScript", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 6, 1, 9
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\nav_sidebar.js", "JavaScript", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 1, 6, 80
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\popup_response.js", "JavaScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 1, 1, 17
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\prepopulate.js", "JavaScript", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 10, 5, 44
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\prepopulate_init.js", "JavaScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\theme.js", "JavaScript", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 4, 7, 57
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\urlify.js", "JavaScript", 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 5, 6, 170
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\jquery\jquery.js", "JavaScript", 0, 0, 0, 0, 0, 6913, 0, 0, 0, 0, 1962, 2091, 10966
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\jquery\jquery.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\LICENSE.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 5, 22
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\af.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\ar.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\az.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\bg.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\bn.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\bs.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\ca.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\cs.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\da.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\de.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\dsb.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\el.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\en.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\es.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\et.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\eu.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\fa.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\fi.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\fr.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\gl.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\he.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\hi.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\hr.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\hsb.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\hu.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\hy.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\id.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\is.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\it.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\ja.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\ka.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\km.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\ko.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\take\Desktop\venv\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\lt.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
